"","NO","Position","All teachers were observed more frequently","Successfully measured student learning","Teachers received feedback","It helped improve PD","Successfully linked student data to teaching practice","It helped better communicate with teachers with low performance","Rate teachers based on teaching observation","Conducting effective observation conferences","Delivering written feedback that improves instructional practice","Delivering verbal feedback that improves instructional practice","Identifying meaningful professional development opportunities for teachers based on their strengths and weaknesses","Discussing student data with teachers and helping them plan accordingly","Understanding and being able to explain to teachers the different assessments and scoring methods for the measures of student learning","Delivering feedback to teachers about their effectiveness based on student outcomes","Communicating the pilot process and purpose to my teachers","Fostering buy-in of my leadership team and teachers","Consistently implementing the Danielson Framework for Teaching during observations","Finding the time to conduct regular observations so I could complete six observations per teacher by the end of the year","Using ARIS to keep track of pilot related data","Providing timely feedback to teachers following all observations","Communicating ratings to teachers during end of year conversations","Communicating to teachers their measure of student learning","Implementing measures of student learning","Knowing what developmental interventions I could suggest to improve teacher practice","Implementing the pilot model at my school increased student achievement outcomes for all of my teachers","The pilot evaluation and development system produced results that are aligned with student outcomes (ie, teachers who are rated highly are the most effective at accelerating student growth)","The pilot evaluation and development system is more effective at differentiating teacher performance than the existing teacher evaluation system","The components of the pilot were implemented effectively in my school for all of my teachers","The pilot evaluation and development system allows me to recognize exemplary performance","The pilot evaluation and development system helps teachers improve their instructional performance by providing specific and useful feedback","Overall, I am satisfied with the pilot implementation at my school","If given the option, I would choose to participate in the pilot project again next year","Short observations (15 minutes or less): - Number of Observations (on average per teacher)","Short observations (15 minutes or less): - How do you feel about how frequently this activity occurred?","Long observations (longer than 15 minutes, but not for a full period): - Number of Observations (on average per teacher)","Long observations (longer than 15 minutes, but not for a full period): - How do you feel about how frequently this activity occurred?","Verbal feedback - Frequency of feedback after observations  (on average)","Verbal feedback - How do you feel about how frequently this activity occurred?","Written feedback - Frequency of feedback after observations  (on average)","Written feedback - How do you feel about how frequently this activity occurred?","All teachers should be observed regularly throughout the year","All teachers should receive feedback on their teaching practice throughout the year","All teachers should receive annual formative evaluations that identify clear areas for development","All teachers should receive annual summative evaluation ratings that are clear measures of their performance as teachers","All teachers should have their own individualized learning/development plans with clearly outlined development goals","Multiple measures of student learning should be included as a significant part of a teacher evaluation and development system","Measures of student learning for teacher evaluation should be comparable across teachers citywide (eg, the same standards of effectiveness should be used for teachers of the same subject/ grade across schools)","Measures of teacher competencies should be comparable across teachers citywide (eg, the same rubric)","For measures of student learning that will contribute to a teachersÍ evaluation, I prefer to have NYCDOE provide assessments that are common across all schools","For measures of student learning that will contribute to a teachersÍ evaluation, I prefer to have NYCDOE calculate teachersÍ ratings across all schools (vs have school leaders determine teachersÍ ratings)","Finding time to conduct teacher observations regularly","Finding time to write and deliver feedback to teachers","Finding time to discuss the various measures of student learning with teachers (eg, goal setting, discussing group measures, administering performance tasks or computer adaptive assessments, etc)","Finding time to input data into ARIS","My coach provides me with materials and other resources to help me communicate with my teachers about the pilot","My coach provides me with resources (eg, - tools, materials, feedback, etc) to do this work well","My coach helps me generate solutions to problems I face during implementation","With the help of my talent coach, my time management techniques have improved","With the help of my talent coach, I have ñfoundî more time to spend on evaluation and development in my schedule","My talent coach has a thorough understanding of the rubric","My talent coach is able to provide strong evidence for the ratings s/he assigns during an observation","My talent coach is able to answer effectively the questions I have about assigning evidence-based ratings using the rubric","My talent coach has a thorough understanding of the various measures of student learning in the pilot (eg, the common assessments, group measures, computer-adaptive assessments, state assessments, etc)","My talent coach is able to answer effectively the questions I have about the measures of student learning","My coach supports our school with an ongoing focus on student outcomes","Coaching visits with co-observations","Coaching visits focused on implementation strategies (communication with teachers, strategies for time management, etc)","Coaching visits focused on measures of student learning (reviewing student data, etc)","Coaching visits are a good use of my time","I am able to get in touch with my coach when I have a time-sensitive question or need"
"56","EmailX56","Principal/School Leader","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Agree","Confident","Confident","Confident","Confident","Confident","Somewhat confident","Somewhat confident","Somewhat confident",NA,NA,NA,NA,"Third most difficult","Most difficult","Second most difficult",NA,NA,NA,"Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","3","Just right","3","Just right","Following most classroom observations (75%)","Just right","Following most classroom observations (75%)","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Second biggest challenge","Biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"57","EmailX57","Assistant principal","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Agree","Confident","Confident","Confident","Confident","Confident","Somewhat confident","Somewhat confident","Somewhat confident",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","EmailX58","Assistant principal","Strongly agree","Strongly agree","Strongly agree","Agree",NA,"Strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","EmailX59","Principal/School Leader",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","EmailX60","Assistant principal","Somewhat agree","Strongly disagree","Somewhat agree","Disagree","Disagree","Somewhat agree","Somewhat confident","Very confident","Somewhat confident","Confident","Somewhat confident","Not confident","Not at all confident","Not confident",NA,NA,NA,NA,NA,"Most difficult","Second most difficult",NA,NA,"Third most difficult","Somewhat disagree","Disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Disagree","3","Not frequently enough","5","Not frequently enough","Following most classroom observations (75%)","Not frequently enough","Following half of classroom observations","Not frequently enough","Strongly agree","Strongly agree","Agree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Agree","Strongly agree","Third biggest challenge",NA,"Second biggest challenge","Biggest challenge","Agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Somewhat disagree",NA,"Not frequently enough","Not frequently enough","Somewhat agree","Strongly agree"
"61","EmailX61","Principal/School Leader","Agree","Somewhat disagree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat confident","Confident","Confident","Confident","Confident","Confident","Somewhat confident","Confident",NA,NA,NA,NA,"Most difficult",NA,"Third most difficult",NA,NA,NA,"Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","3","Not frequently enough","3","Not frequently enough","Following most classroom observations (75%)","Not frequently enough","Following half of classroom observations","Not frequently enough","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Biggest challenge","Second biggest challenge","Third biggest challenge","Fourth biggest challenge","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","Agree","Agree","Just right","Just right","Just right","Agree","Agree"
"62","EmailX62","Assistant principal","Strongly agree","Somewhat agree","Strongly agree","Agree","Somewhat agree","Agree","Very confident","Confident","Confident","Confident","Confident","Confident","Somewhat confident","Confident",NA,NA,NA,"Most difficult",NA,NA,NA,"Second most difficult","Third most difficult",NA,"Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Agree","More than 10.","Just right","4","Just right","Following all classroom observations","Just right","Following most classroom observations (75%)","Not frequently enough","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Biggest challenge","Third biggest challenge","Second biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"63","EmailX63","Principal/School Leader","Strongly agree","Somewhat agree","Strongly agree","Agree","Agree","Agree","Very confident","Very confident","Very confident","Very confident","Somewhat confident","Somewhat confident","Somewhat confident","Confident",NA,NA,NA,NA,NA,NA,NA,"Second most difficult","Most difficult","Third most difficult","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","4","Just right","0","Just right","I have not provided this kind of feedback following observations this year.","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Somewhat disagree","Somewhat disagree","Third biggest challenge","Second biggest challenge","Biggest challenge",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"64","EmailX64","Assistant principal","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident",NA,NA,NA,"Second most difficult",NA,NA,NA,"Third most difficult",NA,"Most difficult","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","4","Just right","2","Just right","Following all classroom observations","Just right","Following most classroom observations (75%)","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Fourth biggest challenge","Biggest challenge","Third biggest challenge","Second biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"65","EmailX65","Principal/School Leader","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Third most difficult",NA,NA,NA,"Most difficult",NA,NA,NA,NA,NA,"Somewhat agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","6","Just right","4","Just right","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,NA,"Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Fourth biggest challenge","Second biggest challenge","Third biggest challenge","Biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Too frequently","Just right","Agree","Agree"
"66","EmailX66","Assistant principal","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident",NA,NA,NA,"Most difficult",NA,NA,NA,NA,NA,NA,"Agree","Somewhat agree",NA,NA,NA,NA,NA,NA,"4","Just right",NA,NA,"Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Third biggest challenge","Second biggest challenge","Fourth biggest challenge","Biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"67","EmailX67","Principal/School Leader","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Second most difficult",NA,NA,NA,"Most difficult",NA,"Third most difficult",NA,NA,NA,"Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","4","Too frequently","0","Just right","Following all classroom observations","Just right","Following most classroom observations (75%)","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Second biggest challenge","Biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"68","EmailX68","Principal/School Leader","Agree",NA,"Somewhat agree","Agree","Agree","Agree","Very confident","Very confident","Confident","Very confident","Very confident","Very confident","Confident","Very confident",NA,"Third most difficult",NA,NA,NA,"Most difficult",NA,NA,NA,NA,"Disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Disagree","Strongly disagree","0",NA,"1",NA,"Following all classroom observations",NA,"Following most classroom observations (75%)",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree",NA,"Biggest challenge",NA,NA,"Agree","Agree","Somewhat disagree","Somewhat disagree","Disagree","Strongly agree","Agree","Agree","Agree",NA,NA,NA,NA,NA,"Somewhat disagree","Agree"
"69","EmailX69","Assistant principal","Agree","Agree","Agree","Agree","Agree","Agree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","4","Just right","2","Just right","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Fourth biggest challenge","Biggest challenge","Third biggest challenge","Second biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Agree","Agree"
"70","EmailX70","Principal/School Leader","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident",NA,NA,NA,"Third most difficult","Second most difficult",NA,NA,NA,"Most difficult",NA,"Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Agree","Agree","2","Just right","2","Just right","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Agree","Agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat agree","Third biggest challenge","Second biggest challenge","Fourth biggest challenge","Biggest challenge","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"71","EmailX71","Principal/School Leader","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident",NA,NA,NA,"Most difficult","Second most difficult",NA,"Third most difficult",NA,NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","4","Just right","0","Just right","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Second biggest challenge","Biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"72","EmailX72","Principal/School Leader","Strongly agree","Somewhat agree","Strongly agree","Agree","Agree","Agree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident",NA,NA,NA,"Second most difficult",NA,"Third most difficult",NA,NA,"Most difficult",NA,"Somewhat agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","Somewhat agree","4","Just right",NA,NA,"Following most classroom observations (75%)","Just right","Following all classroom observations","Too frequently","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Biggest challenge","Second biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Too frequently","Too frequently","Too frequently","Somewhat agree","Strongly agree"
"73","EmailX73","Assistant principal","Agree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Confident","Confident","Somewhat confident","Confident","Confident","Confident","Not so confident","Not so confident","Most difficult",NA,NA,NA,NA,"Second most difficult",NA,NA,"Third most difficult",NA,"Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","2","Not frequently enough","0","Just right","Following all classroom observations","Just right",NA,NA,"Strongly agree","Strongly agree","Agree","Agree","Agree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Second biggest challenge","Biggest challenge","Third biggest challenge",NA,"Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Just right","Just right","Not frequently enough","Agree","Agree"
"74","EmailX74","Principal/School Leader",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","EmailX75","Assistant principal","Strongly agree","Somewhat agree","Agree","Agree","Disagree","Agree","Very confident","Confident","Confident","Confident","Confident","Somewhat confident","Somewhat confident","Somewhat confident",NA,NA,NA,"Most difficult",NA,"Second most difficult",NA,NA,NA,"Third most difficult","Somewhat agree","Somewhat agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","5","Just right","1","Not frequently enough","Following all classroom observations","Just right","Following half of classroom observations","Not frequently enough","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Third biggest challenge","Second biggest challenge","Biggest challenge",NA,"Strongly agree","Strongly agree","Strongly agree",NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"76","EmailX76","Principal/School Leader","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Very confident","Second most difficult",NA,NA,NA,"Most difficult",NA,NA,NA,NA,"Third most difficult","Somewhat disagree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","3","Too frequently","1","Just right","Following all classroom observations","Just right","Following most classroom observations (75%)","Too frequently","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Fourth biggest challenge","Biggest challenge","Third biggest challenge","Second biggest challenge","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Too frequently","Too frequently","Just right","Strongly agree","Strongly agree"
"77","EmailX77","Assistant principal","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident",NA,NA,NA,NA,"Most difficult","Second most difficult",NA,NA,"Third most difficult",NA,"Disagree","Disagree","Strongly disagree","Disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","More than 10.",NA,"More than 10.",NA,"Following a few classroom observations (25%)","Too frequently","Following a few classroom observations (25%)","Too frequently","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Third biggest challenge","Biggest challenge","Second biggest challenge",NA,"Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Just right","Just right","Just right","Agree","Agree"
"78","EmailX78","Principal/School Leader","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Agree","Strongly agree","Very confident","Very confident","Very confident","Very confident","Very confident","Confident","Confident","Very confident",NA,NA,NA,"Most difficult",NA,NA,NA,NA,"Second most difficult",NA,"Agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Agree","Agree","2","Not frequently enough","4","Not frequently enough","Following a few classroom observations (25%)",NA,"Following all classroom observations",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat disagree","Biggest challenge","Second biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"79","EmailX79","Principal/School Leader","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Very confident","Confident","Confident","Somewhat confident","Somewhat confident","Somewhat confident","Not so confident","Confident",NA,"Third most difficult",NA,NA,NA,NA,NA,NA,"Most difficult","Second most difficult","Somewhat disagree","Somewhat agree","Strongly agree","Agree","Agree","Agree","Somewhat agree","Agree","0","Not frequently enough","3","Just right","Following most classroom observations (75%)","Not frequently enough","Following most classroom observations (75%)","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Somewhat agree","Somewhat agree","Third biggest challenge","Second biggest challenge","Biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"80","EmailX80","Assistant principal","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Confident","Most difficult","Second most difficult",NA,NA,NA,NA,NA,NA,"Third most difficult",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","More than 10.","Too frequently","More than 10.","Just right","Following half of classroom observations","Not frequently enough","Following a few classroom observations (25%)","Just right","Agree","Strongly agree","Agree","Somewhat agree","Agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree",NA,"Biggest challenge","Third biggest challenge","Second biggest challenge","Agree","Agree","Agree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Not frequently enough","Agree","Agree"
"81","EmailX81","Assistant principal","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Confident","Very confident","Very confident","Very confident","Confident","Confident","Confident","Confident",NA,NA,NA,"Second most difficult",NA,NA,NA,NA,"Most difficult","Third most difficult","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","3","Not frequently enough","0","Not frequently enough","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Agree","Strongly agree","Agree","Strongly disagree","Second biggest challenge","Biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
"82","EmailX82","Assistant principal","Agree","Agree","Agree","Agree","Strongly agree","Agree","Very confident","Very confident","Very confident","Very confident","Confident","Very confident","Very confident","Very confident",NA,"Third most difficult",NA,"Most difficult",NA,NA,NA,NA,NA,"Second most difficult","Somewhat agree","Somewhat agree","Agree","Agree","Strongly agree","Agree","Agree","Somewhat agree","4","Just right","0","Just right","Following all classroom observations","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Biggest challenge","Second biggest challenge","Third biggest challenge","Fourth biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Agree","Strongly agree"
"83","EmailX83","Assistant principal","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat confident","Somewhat confident","Somewhat confident","Somewhat confident","Somewhat confident","Somewhat confident","Somewhat confident","Somewhat confident",NA,NA,NA,"Most difficult",NA,"Second most difficult","Third most difficult",NA,NA,NA,"Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","More than 10.","Too frequently","8",NA,"Following most classroom observations (75%)",NA,"Following most classroom observations (75%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","EmailX84","Assistant principal","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Very confident","Very confident","Confident","Confident","Confident","Somewhat confident","Somewhat confident","Somewhat confident",NA,NA,NA,"Most difficult",NA,"Second most difficult",NA,NA,NA,"Third most difficult","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","3","Not frequently enough","1","Just right","Following most classroom observations (75%)","Just right","Following most classroom observations (75%)","Too frequently","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Third biggest challenge","Biggest challenge","Second biggest challenge","Fourth biggest challenge","Agree","Agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Agree","Strongly agree"
"85","EmailX85","Assistant principal","Agree","Agree","Strongly agree","Somewhat agree","Agree","Strongly agree","Confident","Very confident","Confident","Confident","Somewhat confident","Confident","Confident","Confident","Second most difficult",NA,NA,NA,NA,NA,NA,NA,"Most difficult",NA,"Somewhat agree","Somewhat agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","3","Just right","4","Just right","Following most classroom observations (75%)","Just right","Following all classroom observations","Just right","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Fourth biggest challenge","Third biggest challenge","Second biggest challenge","Biggest challenge","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Just right","Just right","Just right","Strongly agree","Strongly agree"
